"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1),,
06,19,California,"Total, 16 to 19 years","2,174    ",676    ,31.1    ,454    ,20.9    ,222    ,32.8    ,30.7 – 34.9,,
06,20,California,"Total, 20 to 24 years","2,677    ","1,876    ",70.1    ,"1,560    ",58.3    ,317    ,16.9    ,15.8 – 18,,
06,21,California,"Total, 25 to 34 years","5,141    ","4,175    ",81.2    ,"3,686    ",71.7    ,489    ,11.7    ,11 – 12.4,,
06,22,California,"Total, 35 to 44 years","5,101    ","4,174    ",81.8    ,"3,773    ",74.0    ,401    ,9.6    ,9 – 10.2,,
06,23,California,"Total, 45 to 54 years","5,092    ","4,121    ",80.9    ,"3,767    ",74.0    ,354    ,8.6    ,8 – 9.2,,
06,24,California,"Total, 55 to 64 years","3,821    ","2,507    ",65.6    ,"2,295    ",60.1    ,212    ,8.5    ,7.7 – 9.3,,
06,25,California,"Total, 65 years and over","4,019    ",720    ,17.9    ,655    ,16.3    ,66    ,9.1    ,7.7 – 10.5,,
06,26,California,"Men, 16 to 19 years","1,110    ",352    ,31.7    ,214    ,19.2    ,138    ,39.3    ,36.4 – 42.2,,
06,27,California,"Men, 20 to 24 years","1,341    ",991    ,73.9    ,801    ,59.8    ,189    ,19.1    ,17.5 – 20.7,,
06,28,California,"Men, 25 to 34 years","2,667    ","2,398    ",89.9    ,"2,093    ",78.5    ,305    ,12.7    ,11.8 – 13.6,,
06,29,California,"Men, 35 to 44 years","2,553    ","2,343    ",91.8    ,"2,099    ",82.2    ,244    ,10.4    ,9.6 – 11.2,,
06,30,California,"Men, 45 to 54 years","2,519    ","2,234    ",88.7    ,"2,033    ",80.7    ,201    ,9.0    ,8.2 – 9.8,,
06,31,California,"Men, 55 to 64 years","1,846    ","1,312    ",71.1    ,"1,186    ",64.2    ,126    ,9.6    ,8.5 – 10.7,,
06,32,California,"Men, 65 years and over","1,758    ",402    ,22.9    ,368    ,20.9    ,35    ,8.6    ,6.7 – 10.5,,
06,33,California,"Women, 16 to 19 years","1,064    ",324    ,30.5    ,241    ,22.6    ,84    ,25.8    ,22.8 – 28.8,,
06,34,California,"Women, 20 to 24 years","1,337    ",886    ,66.3    ,758    ,56.7    ,127    ,14.4    ,12.9 – 15.9,,
06,35,California,"Women, 25 to 34 years","2,474    ","1,777    ",71.8    ,"1,593    ",64.4    ,184    ,10.4    ,9.4 – 11.4,,
06,36,California,"Women, 35 to 44 years","2,548    ","1,831    ",71.9    ,"1,674    ",65.7    ,157    ,8.6    ,7.7 – 9.5,,
06,37,California,"Women, 45 to 54 years","2,572    ","1,887    ",73.4    ,"1,734    ",67.4    ,153    ,8.1    ,7.3 – 8.9,,
06,38,California,"Women, 55 to 64 years","1,975    ","1,196    ",60.5    ,"1,110    ",56.2    ,86    ,7.2    ,6.2 – 8.2,,
06,39,California,"Women, 65 years and over","2,261    ",318    ,14.1    ,287    ,12.7    ,31    ,9.8    ,7.6 – 12,,
06,40,California,"White, 16 to 19 years","1,681    ",552    ,32.9    ,378    ,22.5    ,175    ,31.7    ,29.3 – 34.1,,
06,41,California,"White, 20 to 24 years","2,082    ","1,508    ",72.4    ,"1,255    ",60.3    ,253    ,16.8    ,15.5 – 18.1,,
06,42,California,"White, 25 to 34 years","3,979    ","3,250    ",81.7    ,"2,870    ",72.1    ,380    ,11.7    ,10.9 – 12.5,,
06,43,California,"White, 35 to 44 years","3,837    ","3,140    ",81.8    ,"2,826    ",73.6    ,314    ,10.0    ,9.3 – 10.7,,
06,44,California,"White, 45 to 54 years","3,926    ","3,223    ",82.1    ,"2,957    ",75.3    ,266    ,8.3    ,7.6 – 9,,
06,45,California,"White, 55 to 64 years","2,993    ","1,992    ",66.5    ,"1,828    ",61.1    ,163    ,8.2    ,7.4 – 9,,
06,46,California,"White, 65 years and over","3,205    ",594    ,18.5    ,537    ,16.7    ,57    ,9.7    ,8.1 – 11.3,,
06,47,California,"Black or African American, 16 to 19 years",170    ,47    ,27.8    ,30    ,17.8    ,17    ,36.0    ,27.6 – 44.4,,
06,48,California,"Black or African American, 20 to 24 years",180    ,111    ,61.6    ,84    ,46.4    ,27    ,24.6    ,19.5 – 29.7,,
06,49,California,"Black or African American, 25 to 34 years",312    ,250    ,80.1    ,212    ,68.0    ,38    ,15.0    ,12.1 – 17.9,,
06,50,California,"Black or African American, 35 to 44 years",351    ,276    ,78.7    ,247    ,70.5    ,29    ,10.4    ,8 – 12.8,,
06,51,California,"Black or African American, 45 to 54 years",315    ,219    ,69.6    ,190    ,60.4    ,29    ,13.2    ,10.3 – 16.1,,
06,52,California,"Black or African American, 55 to 64 years",229    ,136    ,59.2    ,124    ,54.3    ,11    ,8.3    ,5.3 – 11.3,,
06,53,California,"Black or African American, 65 years and over",235    ,44    ,18.8    ,40    ,17.0    ,4    ,9.8    ,4.1 – 15.5,,
06,54,California,"Asian, 16 to 19 years",199    ,40    ,20.0    ,25    ,12.4    ,15    ,38.0    ,28.8 – 47.2,,
06,55,California,"Asian, 20 to 24 years",289    ,164    ,56.7    ,145    ,50.3    ,18    ,11.2    ,8 – 14.4,,
06,56,California,"Asian, 25 to 34 years",633    ,500    ,79.0    ,453    ,71.7    ,46    ,9.3    ,7.6 – 11,,
06,57,California,"Asian, 35 to 44 years",729    ,611    ,83.8    ,568    ,78.0    ,43    ,7.0    ,5.7 – 8.3,,
06,58,California,"Asian, 45 to 54 years",683    ,562    ,82.3    ,515    ,75.3    ,48    ,8.5    ,7 – 10,,
06,59,California,"Asian, 55 to 64 years",506    ,327    ,64.6    ,298    ,58.9    ,29    ,8.9    ,6.9 – 10.9,,
06,60,California,"Asian, 65 years and over",497    ,68    ,13.6    ,65    ,13.0    ,3    ,4.9    ,1.5 – 8.3,,
06,61,California,"Hispanic or Latino ethnicity, 16 to 19 years",947    ,304    ,32.1    ,190    ,20.1    ,114    ,37.4    ,35 – 39.8,,
06,62,California,"Hispanic or Latino ethnicity, 20 to 24 years","1,051    ",786    ,74.8    ,639    ,60.8    ,147    ,18.7    ,17 – 20.4,,
06,63,California,"Hispanic or Latino ethnicity, 25 to 34 years","2,237    ","1,780    ",79.6    ,"1,539    ",68.8    ,240    ,13.5    ,12.4 – 14.6,,
06,64,California,"Hispanic or Latino ethnicity, 35 to 44 years","1,987    ","1,587    ",79.9    ,"1,389    ",69.9    ,198    ,12.5    ,11.4 – 13.6,,
06,65,California,"Hispanic or Latino ethnicity, 45 to 54 years","1,474    ","1,169    ",79.3    ,"1,026    ",69.6    ,143    ,12.3    ,11 – 13.6,,
06,66,California,"Hispanic or Latino ethnicity, 55 to 64 years",845    ,548    ,64.8    ,474    ,56.2    ,73    ,13.4    ,11.5 – 15.3,,
06,67,California,"Hispanic or Latino ethnicity, 65 years and over",741    ,128    ,17.3    ,118    ,15.9    ,11    ,8.4    ,5.1 – 11.7,,
08,01,Colorado,Total,"3,840    ","2,727    ",71.0    ,"2,526    ",65.8    ,201    ,7.4    ,6.9 – 7.9,,
08,02,Colorado,Men,"1,912    ","1,502    ",78.6    ,"1,379    ",72.1    ,123    ,8.2    ,7.5 – 8.9,,
08,03,Colorado,Women,"1,928    ","1,225    ",63.5    ,"1,147    ",59.5    ,78    ,6.4    ,5.7 – 7.1,,
08,04,Colorado,White,"3,504    ","2,502    ",71.4    ,"2,329    ",66.4    ,173    ,6.9    ,6.4 – 7.4,,
08,05,Colorado,"White, men","1,755    ","1,385    ",78.9    ,"1,277    ",72.8    ,108    ,7.8    ,7.1 – 8.5,,
08,06,Colorado,"White, women","1,750    ","1,117    ",63.8    ,"1,051    ",60.1    ,66    ,5.9    ,5.2 – 6.6,,
08,07,Colorado,Black or African American,148    ,102    ,69.4    ,87    ,59.2    ,15    ,14.7    ,11.4 – 18,,
08,08,Colorado,"Black or African American, men",76    ,56    ,74.5    ,47    ,62.6    ,9    ,15.9    ,11.5 – 20.3,,
08,09,Colorado,"Black or African American, women",72    ,46    ,64.1    ,40    ,55.7    ,6    ,13.2    ,8.7 – 17.7,,
08,10,Colorado,Asian,104    ,67    ,64.9    ,63    ,61.0    ,4    ,6.0    ,3.3 – 8.7,,
08,11,Colorado,"Asian, men",45    ,35    ,77.0    ,33    ,72.7    ,2    ,5.6    ,1.9 – 9.3,,
08,12,Colorado,"Asian, women",59    ,33    ,55.6    ,31    ,52.0    ,2    ,6.5    ,2.4 – 10.6,,
08,13,Colorado,Hispanic or Latino ethnicity,641    ,442    ,68.9    ,395    ,61.7    ,46    ,10.5    ,8.9 – 12.1,,
08,14,Colorado,"Hispanic or Latino ethnicity, men",335    ,272    ,81.3    ,241    ,71.9    ,31    ,11.5    ,9.8 – 13.2,,
08,15,Colorado,"Hispanic or Latino ethnicity, women",305    ,169    ,55.4    ,154    ,50.5    ,15    ,8.8    ,6.9 – 10.7,,
08,16,Colorado,"Married men, spouse present","1,075    ",869    ,80.8    ,827    ,76.9    ,42    ,4.8    ,4.1 – 5.5,,
08,17,Colorado,"Married women, spouse present","1,073    ",673    ,62.7    ,645    ,60.1    ,28    ,4.2    ,3.4 – 5,,
08,18,Colorado,Women who maintain families,191    ,137    ,72.0    ,125    ,65.5    ,12    ,9.0    ,6.7 – 11.3,,
08,19,Colorado,"Total, 16 to 19 years",247    ,107    ,43.5    ,81    ,32.7    ,26    ,24.7    ,22.8 – 26.6,,
08,20,Colorado,"Total, 20 to 24 years",334    ,260    ,77.9    ,231    ,69.3    ,29    ,11.0    ,9.2 – 12.8,,
08,21,Colorado,"Total, 25 to 34 years",734    ,622    ,84.7    ,572    ,77.9    ,50    ,8.1    ,7 – 9.2,,
08,22,Colorado,"Total, 35 to 44 years",708    ,612    ,86.4    ,579    ,81.8    ,33    ,5.3    ,4.4 – 6.2,,
08,23,Colorado,"Total, 45 to 54 years",714    ,618    ,86.6    ,586    ,82.1    ,32    ,5.2    ,4.3 – 6.1,,
08,24,Colorado,"Total, 55 to 64 years",578    ,409    ,70.7    ,384    ,66.4    ,25    ,6.1    ,4.9 – 7.3,,
08,25,Colorado,"Total, 65 years and over",526    ,99    ,18.9    ,93    ,17.7    ,6    ,6.1    ,3.7 – 8.5,,
08,26,Colorado,"Men, 16 to 19 years",129    ,57    ,44.3    ,41    ,32.0    ,16    ,27.8    ,26.9 – 28.7,,
08,27,Colorado,"Men, 20 to 24 years",175    ,144    ,82.6    ,126    ,72.3    ,18    ,12.5    ,10.1 – 14.9,,
08,28,Colorado,"Men, 25 to 34 years",361    ,338    ,93.6    ,307    ,84.9    ,31    ,9.2    ,7.7 – 10.7,,
08,29,Colorado,"Men, 35 to 44 years",373    ,361    ,96.6    ,340    ,91.1    ,21    ,5.7    ,4.5 – 6.9,,
08,30,Colorado,"Men, 45 to 54 years",352    ,326    ,92.6    ,305    ,86.5    ,22    ,6.6    ,5.2 – 8,,
08,31,Colorado,"Men, 55 to 64 years",282    ,215    ,76.4    ,203    ,71.9    ,13    ,5.9    ,4.3 – 7.5,,
08,32,Colorado,"Men, 65 years and over",240    ,61    ,25.3    ,58    ,24.0    ,3    ,4.9    ,2.1 – 7.7,,
08,33,Colorado,"Women, 16 to 19 years",118    ,50    ,42.6    ,40    ,33.6    ,11    ,21.2    ,17.7 – 24.7,,
08,34,Colorado,"Women, 20 to 24 years",159    ,116    ,72.7    ,105    ,66.1    ,11    ,9.1    ,6.6 – 11.6,,
08,35,Colorado,"Women, 25 to 34 years",373    ,284    ,76.2    ,265    ,71.0    ,19    ,6.7    ,5.2 – 8.2,,
08,36,Colorado,"Women, 35 to 44 years",335    ,251    ,75.0    ,239    ,71.4    ,12    ,4.8    ,3.4 – 6.2,,
08,37,Colorado,"Women, 45 to 54 years",361    ,292    ,80.7    ,281    ,77.8    ,11    ,3.6    ,2.5 – 4.7,,
08,38,Colorado,"Women, 55 to 64 years",296    ,193    ,65.3    ,181    ,61.2    ,12    ,6.3    ,4.6 – 8,,
08,39,Colorado,"Women, 65 years and over",286    ,39    ,13.5    ,36    ,12.5    ,3    ,7.8    ,3.7 – 11.9,,
08,40,Colorado,"White, 16 to 19 years",218    ,97    ,44.3    ,73    ,33.7    ,23    ,23.9    ,21.8 – 26,,
08,41,Colorado,"White, 20 to 24 years",294    ,232    ,78.7    ,207    ,70.4    ,24    ,10.6    ,8.7 – 12.5,,
08,42,Colorado,"White, 25 to 34 years",651    ,556    ,85.4    ,516    ,79.2    ,40    ,7.2    ,6.1 – 8.3,,
08,43,Colorado,"White, 35 to 44 years",647    ,562    ,86.9    ,532    ,82.3    ,30    ,5.3    ,4.3 – 6.3,,
08,44,Colorado,"White, 45 to 54 years",659    ,577    ,87.6    ,549    ,83.4    ,28    ,4.8    ,3.9 – 5.7,,
08,45,Colorado,"White, 55 to 64 years",539    ,383    ,71.1    ,362    ,67.1    ,22    ,5.6    ,4.4 – 6.8,,
08,46,Colorado,"White, 65 years and over",496    ,95    ,19.1    ,89    ,17.9    ,6    ,6.3    ,3.9 – 8.7,,
08,49,Colorado,"Black or African American, 25 to 34 years",44    ,35    ,79.6    ,28    ,63.6    ,7    ,20.1    ,14.4 – 25.8,,
08,50,Colorado,"Black or African American, 35 to 44 years",26    ,21    ,83.7    ,21    ,81.6    ,1    ,2.6    ,( 2 ) – ( 2 ),,
08,51,Colorado,"Black or African American, 45 to 54 years",24    ,18    ,75.2    ,15    ,64.2    ,3    ,14.6    ,7.3 – 21.9,,
08,57,Colorado,"Asian, 35 to 44 years",24    ,18    ,74.8    ,17    ,70.0    ,1    ,6.4    ,1 – 11.8,,
08,61,Colorado,"Hispanic or Latino ethnicity, 16 to 19 years",55    ,24    ,42.8    ,16    ,28.5    ,8    ,33.4    ,( 2 ) – ( 2 ),,
08,62,Colorado,"Hispanic or Latino ethnicity, 20 to 24 years",73    ,51    ,70.0    ,45    ,61.9    ,6    ,11.6    ,9.4 – 13.8,,
08,63,Colorado,"Hispanic or Latino ethnicity, 25 to 34 years",178    ,141    ,79.2    ,127    ,71.3    ,14    ,10.0    ,8 – 12,,
08,64,Colorado,"Hispanic or Latino ethnicity, 35 to 44 years",141    ,117    ,83.4    ,109    ,77.7    ,8    ,6.8    ,4.6 – 9,,
08,65,Colorado,"Hispanic or Latino ethnicity, 45 to 54 years",88    ,67    ,75.4    ,60    ,67.8    ,7    ,10.1    ,7.6 – 12.6,,
08,66,Colorado,"Hispanic or Latino ethnicity, 55 to 64 years",60    ,34    ,57.4    ,31    ,52.2    ,3    ,9.1    ,5.6 – 12.6,,
09,01,Connecticut,Total,"2,748    ","1,890    ",68.8    ,"1,737    ",63.2    ,153    ,8.1    ,7.6 – 8.6,,
09,02,Connecticut,Men,"1,318    ",976    ,74.0    ,893    ,67.7    ,83    ,8.5    ,7.8 – 9.2,,
09,03,Connecticut,Women,"1,430    ",914    ,63.9    ,844    ,59.0    ,70    ,7.6    ,6.9 – 8.3,,
09,04,Connecticut,White,"2,346    ","1,612    ",68.7    ,"1,494    ",63.7    ,118    ,7.3    ,6.8 – 7.8,,
09,05,Connecticut,"White, men","1,130    ",835    ,73.9    ,772    ,68.3    ,63    ,7.6    ,6.9 – 8.3,,
09,06,Connecticut,"White, women","1,217    ",776    ,63.8    ,722    ,59.3    ,54    ,7.0    ,6.3 – 7.7,,
09,07,Connecticut,Black or African American,262    ,176    ,67.1    ,147    ,55.9    ,29    ,16.7    ,14.6 – 18.8,,
09,08,Connecticut,"Black or African American, men",119    ,83    ,70.4    ,66    ,55.8    ,17    ,20.7    ,17.6 – 23.8,,
09,09,Connecticut,"Black or African American, women",144    ,93    ,64.4    ,80    ,55.9    ,12    ,13.2    ,10.6 – 15.8,,
09,10,Connecticut,Asian,107    ,80    ,74.6    ,77    ,71.6    ,3    ,4.1    ,2.4 – 5.8,,
09,11,Connecticut,"Asian, men",54    ,46    ,84.1    ,44    ,81.2    ,2    ,3.4    ,1.3 – 5.5,,
09,12,Connecticut,"Asian, women",53    ,34    ,65.0    ,33    ,61.8    ,2    ,4.9    ,2.1 – 7.7,,
09,13,Connecticut,Hispanic or Latino ethnicity,244    ,173    ,71.0    ,151    ,62.0    ,22    ,12.7    ,10.7 – 14.7,,
09,14,Connecticut,"Hispanic or Latino ethnicity, men",124    ,100    ,80.2    ,87    ,69.6    ,13    ,13.2    ,10.6 – 15.8,,
09,15,Connecticut,"Hispanic or Latino ethnicity, women",120    ,74    ,61.5    ,65    ,54.1    ,9    ,12.0    ,9.1 – 14.9,,
09,16,Connecticut,"Married men, spouse present",738    ,587    ,79.6    ,559    ,75.7    ,28    ,4.8    ,4.1 – 5.5,,
09,17,Connecticut,"Married women, spouse present",712    ,486    ,68.2    ,460    ,64.6    ,25    ,5.2    ,4.4 – 6,,
09,18,Connecticut,Women who maintain families,162    ,117    ,71.8    ,101    ,62.4    ,15    ,13.1    ,10.9 – 15.3,,
09,19,Connecticut,"Total, 16 to 19 years",202    ,82    ,40.6    ,67    ,33.0    ,15    ,18.8    ,16 – 21.6,,
09,20,Connecticut,"Total, 20 to 24 years",217    ,162    ,74.9    ,141    ,64.9    ,22    ,13.3    ,11.4 – 15.2,,
09,21,Connecticut,"Total, 25 to 34 years",399    ,343    ,85.8    ,313    ,78.4    ,30    ,8.6    ,7.4 – 9.8,,
09,22,Connecticut,"Total, 35 to 44 years",489    ,423    ,86.6    ,395    ,80.8    ,29    ,6.8    ,5.8 – 7.8,,
09,23,Connecticut,"Total, 45 to 54 years",558    ,485    ,87.0    ,451    ,80.9    ,34    ,7.0    ,6.1 – 7.9,,
09,24,Connecticut,"Total, 55 to 64 years",424    ,303    ,71.5    ,286    ,67.6    ,17    ,5.5    ,4.5 – 6.5,,
09,25,Connecticut,"Total, 65 years and over",460    ,92    ,19.9    ,85    ,18.4    ,7    ,7.7    ,5.6 – 9.8,,
09,26,Connecticut,"Men, 16 to 19 years",104    ,39    ,37.4    ,30    ,28.5    ,9    ,23.8    ,19.9 – 27.7,,
09,27,Connecticut,"Men, 20 to 24 years",109    ,83    ,76.2    ,71    ,64.5    ,13    ,15.3    ,12.6 – 18,,
09,28,Connecticut,"Men, 25 to 34 years",191    ,175    ,91.7    ,157    ,82.4    ,18    ,10.0    ,8.3 – 11.7,,
09,29,Connecticut,"Men, 35 to 44 years",242    ,229    ,94.3    ,213    ,87.9    ,15    ,6.8    ,5.5 – 8.1,,
09,30,Connecticut,"Men, 45 to 54 years",261    ,239    ,91.5    ,224    ,85.8    ,15    ,6.2    ,5 – 7.4,,
09,31,Connecticut,"Men, 55 to 64 years",212    ,163    ,76.8    ,153    ,72.2    ,10    ,6.0    ,4.6 – 7.4,,
09,32,Connecticut,"Men, 65 years and over",198    ,48    ,24.2    ,45    ,22.6    ,3    ,6.8    ,4 – 9.6,,
09,33,Connecticut,"Women, 16 to 19 years",98    ,43    ,43.9    ,37    ,37.7    ,6    ,14.2    ,10.5 – 17.9,,
09,34,Connecticut,"Women, 20 to 24 years",107    ,79    ,73.5    ,70    ,65.3    ,9    ,11.2    ,8.6 – 13.8,,
09,35,Connecticut,"Women, 25 to 34 years",208    ,168    ,80.5    ,156    ,74.8    ,12    ,7.2    ,5.7 – 8.7,,
09,36,Connecticut,"Women, 35 to 44 years",246    ,195    ,79.1    ,181    ,73.7    ,13    ,6.8    ,5.4 – 8.2,,
09,37,Connecticut,"Women, 45 to 54 years",297    ,246    ,82.9    ,227    ,76.6    ,19    ,7.7    ,6.4 – 9,,
09,38,Connecticut,"Women, 55 to 64 years",211    ,140    ,66.2    ,133    ,63.0    ,7    ,4.9    ,3.5 – 6.3,,
09,39,Connecticut,"Women, 65 years and over",262    ,44    ,16.7    ,40    ,15.2    ,4    ,8.7    ,5.5 – 11.9,,
09,40,Connecticut,"White, 16 to 19 years",165    ,72    ,43.3    ,59    ,35.8    ,12    ,17.4    ,14.4 – 20.4,,
09,41,Connecticut,"White, 20 to 24 years",174    ,130    ,75.0    ,115    ,66.3    ,15    ,11.6    ,9.6 – 13.6,,
09,42,Connecticut,"White, 25 to 34 years",315    ,273    ,86.5    ,253    ,80.2    ,20    ,7.3    ,6.1 – 8.5,,
09,43,Connecticut,"White, 35 to 44 years",410    ,358    ,87.2    ,336    ,81.8    ,22    ,6.2    ,5.2 – 7.2,,
09,44,Connecticut,"White, 45 to 54 years",485    ,423    ,87.2    ,395    ,81.3    ,28    ,6.7    ,5.8 – 7.6,,
09,45,Connecticut,"White, 55 to 64 years",376    ,274    ,72.9    ,260    ,69.1    ,14    ,5.2    ,4.1 – 6.3,,
09,46,Connecticut,"White, 65 years and over",421    ,82    ,19.5    ,77    ,18.2    ,5    ,6.7    ,4.6 – 8.8,,
09,48,Connecticut,"Black or African American, 20 to 24 years",31    ,23    ,75.9    ,18    ,57.5    ,6    ,24.2    ,18.6 – 29.8,,
09,49,Connecticut,"Black or African American, 25 to 34 years",52    ,44    ,84.9    ,36    ,68.6    ,9    ,19.3    ,15.2 – 23.4,,
09,50,Connecticut,"Black or African American, 35 to 44 years",45    ,37    ,83.7    ,33    ,72.9    ,5    ,12.9    ,8.9 – 16.9,,
09,51,Connecticut,"Black or African American, 45 to 54 years",48    ,40    ,83.2    ,35    ,73.2    ,5    ,12.1    ,8.4 – 15.8,,
09,52,Connecticut,"Black or African American, 55 to 64 years",30    ,16    ,54.2    ,14    ,47.8    ,2    ,11.8    ,6 – 17.6,,
09,56,Connecticut,"Asian, 25 to 34 years",27    ,22    ,79.0    ,21    ,76.2    ,1    ,3.6    ,0.5 – 6.7,,
09,57,Connecticut,"Asian, 35 to 44 years",28    ,23    ,84.3    ,22    ,80.6    ,1    ,4.3    ,1.1 – 7.5,,
09,58,Connecticut,"Asian, 45 to 54 years",19    ,17    ,89.5    ,16    ,86.7    ,1    ,3.2    ,( 2 ) – ( 2 ),,
09,62,Connecticut,"Hispanic or Latino ethnicity, 20 to 24 years",28    ,22    ,77.7    ,17    ,61.7    ,4    ,20.6    ,14.4 – 26.8,,
09,63,Connecticut,"Hispanic or Latino ethnicity, 25 to 34 years",57    ,48    ,84.1    ,43    ,74.4    ,6    ,11.5    ,8 – 15,,
09,64,Connecticut,"Hispanic or Latino ethnicity, 35 to 44 years",55    ,45    ,83.1    ,40    ,73.7    ,5    ,11.3    ,7.7 – 14.9,,
09,65,Connecticut,"Hispanic or Latino ethnicity, 45 to 54 years",45    ,34    ,76.5    ,31    ,68.7    ,3    ,10.2    ,6.3 – 14.1,,
09,66,Connecticut,"Hispanic or Latino ethnicity, 55 to 64 years",21    ,13    ,59.6    ,12    ,56.1    ,1    ,6.0    ,0.8 – 11.2,,
10,01,Delaware,Total,687    ,438    ,63.7    ,400    ,58.3    ,37    ,8.5    ,7.9 – 9.1,,
10,02,Delaware,Men,326    ,225    ,69.0    ,202    ,62.0    ,23    ,10.1    ,9.2 – 11,,
10,03,Delaware,Women,361    ,213    ,59.0    ,198    ,54.9    ,15    ,6.9    ,6.1 – 7.7,,
10,04,Delaware,White,521    ,327    ,62.8    ,302    ,58.0    ,25    ,7.5    ,6.8 – 8.2,,
10,05,Delaware,"White, men",249    ,170    ,68.4    ,155    ,62.2    ,15    ,9.0    ,8 – 10,,
10,06,Delaware,"White, women",272    ,157    ,57.6    ,147    ,54.2    ,9    ,5.9    ,5 – 6.8,,
10,07,Delaware,Black or African American,136    ,91    ,66.7    ,79    ,58.3    ,12    ,12.7    ,11.1 – 14.3,,
10,08,Delaware,"Black or African American, men",61    ,42    ,69.4    ,36    ,58.5    ,7    ,15.7    ,13.2 – 18.2,,
10,09,Delaware,"Black or African American, women",75    ,49    ,64.5    ,44    ,58.0    ,5    ,10.1    ,8.1 – 12.1,,
10,10,Delaware,Asian,20    ,13    ,66.6    ,12    ,63.2    ,1    ,5.2    ,2.4 – 8,,
10,11,Delaware,"Asian, men",11    ,8    ,77.6    ,8    ,74.6    ,( 3 ),3.9    ,0.9 – 6.9,,
10,12,Delaware,"Asian, women",9    ,5    ,53.3    ,4    ,49.3    ,( 3 ),7.4    ,2 – 12.8,,
10,13,Delaware,Hispanic or Latino ethnicity,37    ,27    ,72.9    ,24    ,65.3    ,3    ,10.4    ,7.7 – 13.1,,
10,14,Delaware,"Hispanic or Latino ethnicity, men",21    ,18    ,82.6    ,15    ,72.4    ,2    ,12.4    ,8.8 – 16,,
10,15,Delaware,"Hispanic or Latino ethnicity, women",16    ,10    ,59.9    ,9    ,55.9    ,1    ,6.7    ,3 – 10.4,,
10,16,Delaware,"Married men, spouse present",182    ,129    ,70.6    ,121    ,66.3    ,8    ,6.1    ,5.1 – 7.1,,
10,17,Delaware,"Married women, spouse present",177    ,110    ,62.1    ,105    ,59.6    ,4    ,4.0    ,3.1 – 4.9,,
10,18,Delaware,Women who maintain families,43    ,31    ,72.2    ,29    ,66.6    ,2    ,7.7    ,5.5 – 9.9,,
10,19,Delaware,"Total, 16 to 19 years",51    ,20    ,39.0    ,15    ,29.3    ,5    ,24.9    ,21.1 – 28.7,,
10,20,Delaware,"Total, 20 to 24 years",56    ,42    ,74.8    ,37    ,65.6    ,5    ,12.3    ,10.1 – 14.5,,
10,21,Delaware,"Total, 25 to 34 years",112    ,95    ,85.0    ,85    ,76.3    ,10    ,10.2    ,8.8 – 11.6,,
10,22,Delaware,"Total, 35 to 44 years",113    ,97    ,86.1    ,91    ,80.4    ,6    ,6.6    ,5.4 – 7.8,,
10,23,Delaware,"Total, 45 to 54 years",123    ,103    ,83.6    ,96    ,77.9    ,7    ,6.8    ,5.7 – 7.9,,
10,24,Delaware,"Total, 55 to 64 years",102    ,61    ,59.2    ,57    ,56.1    ,3    ,5.3    ,4 – 6.6,,
